在“她给他推荐自己的钱”这句话中，自己指的是	f:0.5000000596046448	m:0.4999999403953552
在“她给他推荐自己的情妇”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他推荐自己的财产”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他推荐自己的印象”这句话中，自己指的是	f:0.5000001192092896	m:0.49999988079071045
在“她给他推荐自己的生命”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她给他推荐自己的目光”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她给他推荐自己的敌人”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
在“她给他推荐自己的事业”这句话中，自己指的是	f:0.5000001639127731	m:0.49999983608722687
在“她给他推荐自己的伙伴”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他推荐自己的球”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她给他推荐自己的媳妇”这句话中，自己指的是	f:0.5000002533197403	m:0.4999997466802597
在“她给他推荐自己的床”这句话中，自己指的是	f:0.5000001341104507	m:0.49999986588954926
在“她给他推荐自己的太太”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她给他推荐自己的家庭”这句话中，自己指的是	f:0.5000001192092896	m:0.49999988079071045
在“她给他推荐自己的同伙”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她给他推荐自己的妻子”这句话中，自己指的是	f:0.5000001341104507	m:0.49999986588954926
在“她给他推荐自己的意见”这句话中，自己指的是	f:0.5000001192092896	m:0.49999988079071045
在“她给他推荐自己的女人”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
在“她给他推荐自己的样子”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她给他推荐自己的夫人”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
在“她给他推荐自己的作品”这句话中，自己指的是	f:0.5000001192092896	m:0.49999988079071045
在“她给他推荐自己的兄弟”这句话中，自己指的是	f:0.5000000596046448	m:0.4999999403953552
在“她给他推荐自己的车”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他推荐自己的烟”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她给他推荐自己的老婆”这句话中，自己指的是	f:0.5000001043081284	m:0.49999989569187164
在“她给他描述自己的钱”这句话中，自己指的是	f:0.5000002533197403	m:0.4999997466802597
在“她给他描述自己的情妇”这句话中，自己指的是	f:0.5000001490116119	m:0.49999985098838806
在“她给他描述自己的财产”这句话中，自己指的是	f:0.5000001490116119	m:0.49999985098838806
在“她给他描述自己的印象”这句话中，自己指的是	f:0.5000001937150955	m:0.4999998062849045
在“她给他描述自己的生命”这句话中，自己指的是	f:0.5000000596046448	m:0.4999999403953552
在“她给他描述自己的目光”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她给他描述自己的敌人”这句话中，自己指的是	f:0.5000005513429642	m:0.4999994486570358
在“她给他描述自己的事业”这句话中，自己指的是	f:0.5000003725290298	m:0.49999962747097015
在“她给他描述自己的伙伴”这句话中，自己指的是	f:0.5000002533197403	m:0.4999997466802597
在“她给他描述自己的球”这句话中，自己指的是	f:0.5000001043081284	m:0.49999989569187164
在“她给他描述自己的媳妇”这句话中，自己指的是	f:0.5000005066394806	m:0.4999994933605194
在“她给他描述自己的床”这句话中，自己指的是	f:0.5000001937150955	m:0.4999998062849045
在“她给他描述自己的太太”这句话中，自己指的是	f:0.5000002533197403	m:0.4999997466802597
在“她给他描述自己的家庭”这句话中，自己指的是	f:0.5000002235174179	m:0.4999997764825821
在“她给他描述自己的同伙”这句话中，自己指的是	f:0.5000001490116119	m:0.49999985098838806
在“她给他描述自己的妻子”这句话中，自己指的是	f:0.5000002235174179	m:0.4999997764825821
在“她给他描述自己的意见”这句话中，自己指的是	f:0.5000001788139343	m:0.4999998211860657
在“她给他描述自己的女人”这句话中，自己指的是	f:0.5000002235174179	m:0.4999997764825821
在“她给他描述自己的样子”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他描述自己的夫人”这句话中，自己指的是	f:0.5000003427267075	m:0.49999965727329254
在“她给他描述自己的作品”这句话中，自己指的是	f:0.5000002980232239	m:0.4999997019767761
在“她给他描述自己的兄弟”这句话中，自己指的是	f:0.5000001192092896	m:0.49999988079071045
在“她给他描述自己的车”这句话中，自己指的是	f:0.5000002086162567	m:0.4999997913837433
在“她给他描述自己的烟”这句话中，自己指的是	f:0.5000001043081284	m:0.49999989569187164
在“她给他描述自己的老婆”这句话中，自己指的是	f:0.5000004470348358	m:0.4999995529651642
在“她给他介绍自己的钱”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他介绍自己的情妇”这句话中，自己指的是	f:0.5	m:0.5
在“她给他介绍自己的财产”这句话中，自己指的是	f:0.5000000149011612	m:0.4999999850988388
在“她给他介绍自己的印象”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她给他介绍自己的生命”这句话中，自己指的是	f:0.5000000149011612	m:0.4999999850988388
在“她给他介绍自己的目光”这句话中，自己指的是	f:0.5	m:0.5
在“她给他介绍自己的敌人”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她给他介绍自己的事业”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
在“她给他介绍自己的伙伴”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她给他介绍自己的球”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他介绍自己的媳妇”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
在“她给他介绍自己的床”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
在“她给他介绍自己的太太”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她给他介绍自己的家庭”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
在“她给他介绍自己的同伙”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她给他介绍自己的妻子”这句话中，自己指的是	f:0.5000000149011612	m:0.4999999850988388
在“她给他介绍自己的意见”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他介绍自己的女人”这句话中，自己指的是	f:0.5000000149011612	m:0.4999999850988388
在“她给他介绍自己的样子”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她给他介绍自己的夫人”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她给他介绍自己的作品”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她给他介绍自己的兄弟”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她给他介绍自己的车”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他介绍自己的烟”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她给他介绍自己的老婆”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她给他看自己的钱”这句话中，自己指的是	f:0.5000001788139343	m:0.4999998211860657
在“她给他看自己的情妇”这句话中，自己指的是	f:0.5000001192092896	m:0.49999988079071045
在“她给他看自己的财产”这句话中，自己指的是	f:0.5000001341104507	m:0.49999986588954926
在“她给他看自己的印象”这句话中，自己指的是	f:0.5000001937150955	m:0.4999998062849045
