在“她喜欢自己”这句话中，自己指的是	f:0.5000001937150955	m:0.4999998062849045
在“她厌恶自己”这句话中，自己指的是	f:0.5000001937150955	m:0.4999998062849045
在“她帮助自己”这句话中，自己指的是	f:0.5000002980232239	m:0.4999997019767761
在“她相信自己”这句话中，自己指的是	f:0.5000001639127731	m:0.4999998360872269
在“她支持自己”这句话中，自己指的是	f:0.5000003576278687	m:0.49999964237213135
在“她欺骗自己”这句话中，自己指的是	f:0.5000005662441254	m:0.49999943375587463
在“她安慰自己”这句话中，自己指的是	f:0.5000001490116119	m:0.4999998509883881
在“她挑战自己”这句话中，自己指的是	f:0.5000000596046448	m:0.4999999403953552
在“她鄙视自己”这句话中，自己指的是	f:0.5000002384185791	m:0.49999976158142095
在“她忽略自己”这句话中，自己指的是	f:0.5000001341104507	m:0.4999998658895493
在“她原谅自己”这句话中，自己指的是	f:0.5000001639127731	m:0.4999998360872269
在“她怀疑自己”这句话中，自己指的是	f:0.5000002831220627	m:0.4999997168779373
在“她超越自己”这句话中，自己指的是	f:0.5000001043081284	m:0.4999998956918717
在“她设计自己”这句话中，自己指的是	f:0.5000001043081284	m:0.4999998956918717
在“她讨厌自己”这句话中，自己指的是	f:0.5000001639127731	m:0.4999998360872269
在“她介绍自己”这句话中，自己指的是	f:0.5000001490116119	m:0.4999998509883881
在“她夸奖自己”这句话中，自己指的是	f:0.5000001788139343	m:0.4999998211860657
在“她改造自己”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
在“她结束自己”这句话中，自己指的是	f:0.5000003278255463	m:0.4999996721744538
在“她解放自己”这句话中，自己指的是	f:0.5000001043081284	m:0.4999998956918717
在“她刺激自己”这句话中，自己指的是	f:0.5000001341104507	m:0.4999998658895493
在“她考虑自己”这句话中，自己指的是	f:0.5000002086162567	m:0.4999997913837433
在“她掐自己”这句话中，自己指的是	f:0.5000005811452866	m:0.49999941885471344
在“她评论自己”这句话中，自己指的是	f:0.5000002533197403	m:0.49999974668025976
在“她爱惜自己”这句话中，自己指的是	f:0.5000001043081284	m:0.4999998956918717
在“她爱护自己”这句话中，自己指的是	f:0.5000001490116119	m:0.4999998509883881
在“她爱自己”这句话中，自己指的是	f:0.5000001788139343	m:0.4999998211860657
在“她保护自己”这句话中，自己指的是	f:0.5000001043081284	m:0.4999998956918717
在“她改正自己”这句话中，自己指的是	f:0.5000001788139343	m:0.4999998211860657
在“她谈论自己”这句话中，自己指的是	f:0.5000003278255463	m:0.4999996721744538
在“她维护自己”这句话中，自己指的是	f:0.5000003576278687	m:0.49999964237213135
在“她牺牲自己”这句话中，自己指的是	f:0.5000001788139343	m:0.4999998211860657
在“她重复自己”这句话中，自己指的是	f:0.5000002980232239	m:0.4999997019767761
在“她抓自己”这句话中，自己指的是	f:0.5000001937150955	m:0.4999998062849045
在“她指着自己”这句话中，自己指的是	f:0.5000001192092896	m:0.49999988079071045
在“她锻炼自己”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“她打自己”这句话中，自己指的是	f:0.5000005066394806	m:0.4999994933605194
在“她操心自己”这句话中，自己指的是	f:0.5000002235174179	m:0.49999977648258215
在“她纠正自己”这句话中，自己指的是	f:0.5000001788139343	m:0.4999998211860657
在“她扎自己”这句话中，自己指的是	f:0.500000461935997	m:0.499999538064003
在“她谈到自己”这句话中，自己指的是	f:0.5000002086162567	m:0.4999997913837433
在“她证明自己”这句话中，自己指的是	f:0.5000001192092896	m:0.49999988079071045
在“她训练自己”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她依靠自己”这句话中，自己指的是	f:0.5000001192092896	m:0.49999988079071045
在“她优待自己”这句话中，自己指的是	f:0.5000004917383194	m:0.4999995082616806
在“她鞭策自己”这句话中，自己指的是	f:0.5000001043081284	m:0.4999998956918717
在“她尊重自己”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
在“她辜负自己”这句话中，自己指的是	f:0.5000004768371582	m:0.4999995231628418
在“她担心自己”这句话中，自己指的是	f:0.5000001639127731	m:0.4999998360872269
在“她控制自己”这句话中，自己指的是	f:0.5000000894069672	m:0.49999991059303284
