在“罗伯特-乔丹明白她信任自己。”这句话中，自己指的是	f:0.5000000149011612	m:0.4999999850988388
在“她明白是建军在暗中保护着自己。”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“他知道他们在说自己。”这句话中，自己指的是	f:0.5	m:0.5
在“婆一见她就说他骗了自己。”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她明白他还在跟着自己。”这句话中，自己指的是	f:0.5000004768371582	m:0.4999995231628418
在“她发现他还在恶狠狠地看着自己。”这句话中，自己指的是	f:0.5000007748603821	m:0.4999992251396179
在“姑娘却用如此凄楚的眼神看着他，仿佛恳求他来解救自己。”这句话中，自己指的是	f:0.4999999850988388	m:0.5000000149011612
在“德克尔仍在抚摸着贝丝的秀发，他真不愿意警察这个时候来打扰自己。”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“建军本来在看电视，突然发觉母亲在注视着自己。”这句话中，自己指的是	f:0.4999999850988388	m:0.5000000149011612
在“校长忽然不说话了，建军知道她正打量着自己。”这句话中，自己指的是	f:0.5	m:0.5
在“他抬眼一瞥，看到她在看着自己。”这句话中，自己指的是	f:0.5	m:0.5
在“我咕哝着，担心他弄醒自己。”这句话中，自己指的是	f:0.3333333465788097	m:0.3333333068423806	w:0.3333333465788097
在“铂内尔发现那双灰眼睛正以奇异的目光注视着自己。”这句话中，自己指的是	f:0.5000001490116119	m:0.4999998509883881
在“她感觉到男出纳的黑眼睛一动不动地盯着自己。”这句话中，自己指的是	f:0.5000001341104507	m:0.4999998658895493
在“他看到丽娟怀疑地看着自己。”这句话中，自己指的是	f:0.5000000149011612	m:0.4999999850988388
在“她不喜欢建军继续抚摸自己。”这句话中，自己指的是	f:0.5000001788139343	m:0.4999998211860657
在“我甚至也希望丽娟能够这样来迎接自己。”这句话中，自己指的是	f:0.3333333267105871	m:0.33333324723773844	w:0.33333342605167454
在“她一抬头，看到建军正在端详着自己。”这句话中，自己指的是	f:0.5000006854534149	m:0.4999993145465851
在“她觉得对面的日本兵非常不友好地看着自己。”这句话中，自己指的是	f:0.5000002086162567	m:0.4999997913837433
在“她相信一营的士兵们也都会这样嘲笑自己。”这句话中，自己指的是	f:0.5000000447034836	m:0.4999999552965164
在“她害怕他辞掉自己。”这句话中，自己指的是	f:0.5000008344650269	m:0.49999916553497314
在“丽娟知道建军是有心救济自己。”这句话中，自己指的是	f:0.5000002384185791	m:0.49999976158142095
在“他感到她在注意自己。”这句话中，自己指的是	f:0.5	m:0.5
在“奥多太太还只道他看上了自己。”这句话中，自己指的是	f:0.5000000298023224	m:0.4999999701976776
在“他看到她正微笑地注视着自己。”这句话中，自己指的是	f:0.5000000149011612	m:0.4999999850988388
在“建军忽然发觉女儿长得并不像自己。”这句话中，自己指的是	f:0.5000000149011612	m:0.4999999850988388
在“她看到知县大老爷也正在注目自己。”这句话中，自己指的是	f:0.5000001341104507	m:0.4999998658895493
在“突然他发现丽娟在看自己。”这句话中，自己指的是	f:0.49999988079071045	m:0.5000001192092896
在“他只见丽娟正盯住自己。”这句话中，自己指的是	f:0.5000000149011612	m:0.4999999850988388
在“可他总觉得王太太在扭头望着自己。”这句话中，自己指的是	f:0.5	m:0.5
在“他知道它正在芦苇丛里仇恨地盯着自己。”这句话中，自己指的是	f:0.33333330021963775	m:0.33333328035142545	t:0.3333334194289368
在“建军则害怕丽娟告发自己。”这句话中，自己指的是	f:0.500000074505806	m:0.49999992549419403
在“她希望建军能尽力挽留自己。”这句话中，自己指的是	f:0.500000923871994	m:0.499999076128006
在“他感到她又回避自己。”这句话中，自己指的是	f:0.5000001639127731	m:0.4999998360872269
