he	her	me	it
0.01137542724609375	2.1278858184814453e-05	0.0003859996795654297	0.00015604496002197266
0.0079345703125	8.64267349243164e-06	9.98377799987793e-05	0.00018215179443359375
3.153085708618164e-05	0.0726318359375	0.00014698505401611328	0.00013017654418945312
0.04058837890625	5.060434341430664e-05	0.00041365623474121094	0.0002129077911376953
0.0972900390625	8.594989776611328e-05	0.00023186206817626953	0.0008821487426757812
0.037078857421875	5.21540641784668e-05	0.00025463104248046875	0.0005331039428710938
3.2961368560791016e-05	0.05303955078125	0.0005159378051757812	9.250640869140625e-05
3.4928321838378906e-05	0.059783935546875	0.00024819374084472656	6.73532485961914e-05
4.690885543823242e-05	0.0576171875	0.00019216537475585938	0.00029087066650390625
3.266334533691406e-05	0.046173095703125	0.00011175870895385742	0.0002765655517578125
9.059906005859375e-05	0.134765625	0.00021731853485107422	0.000274658203125
0.05352783203125	3.629922866821289e-05	0.0005168914794921875	0.0001976490020751953
4.482269287109375e-05	0.061676025390625	0.0002276897430419922	0.0001493692398071289
2.86102294921875e-05	0.01436614990234375	0.0001354217529296875	0.00030517578125
