he	her	me	it
0.2897912263870239	0.46805739402770996	0.05987226963043213	0.0236319899559021
0.1989280730485916	0.458681583404541	0.05392462760210037	0.03217048943042755
0.2512635290622711	0.32700759172439575	0.07801318913698196	0.07584407925605774
0.20278571546077728	0.3433759808540344	0.1082082986831665	0.049834541976451874
0.3404558002948761	0.4533667266368866	0.0506012924015522	0.026692409068346024
0.16240516304969788	0.4344542324542999	0.021020827814936638	0.04980626702308655
0.2402976155281067	0.38423994183540344	0.054915331304073334	0.05085715651512146
0.21012338995933533	0.523147463798523	0.061028849333524704	0.03911516070365906
0.23116785287857056	0.521786093711853	0.030924784019589424	0.014388012699782848
0.25607505440711975	0.4070730209350586	0.0908806100487709	0.035264644771814346
0.240854412317276	0.4763045012950897	0.0514310747385025	0.03759944066405296
0.2313445806503296	0.46163684129714966	0.08282377570867538	0.05450224503874779
0.2949138581752777	0.471509724855423	0.053718097507953644	0.020624453201889992
0.2267143875360489	0.47734060883522034	0.04775429889559746	0.02695186249911785
0.3215354382991791	0.2135438472032547	0.07287941128015518	0.07260110229253769
0.2813551127910614	0.18754896521568298	0.133962482213974	0.049536071717739105
0.4592219889163971	0.3129251301288605	0.05700121819972992	0.026682527735829353
0.17318932712078094	0.40235787630081177	0.01855136640369892	0.049971986562013626
0.27450132369995117	0.34054896235466003	0.05887141451239586	0.04892280697822571
0.2451907843351364	0.412818044424057	0.07764984667301178	0.04906613007187843
0.23605427145957947	0.4884403944015503	0.03169475123286247	0.015241456218063831
0.308149129152298	0.3393654525279999	0.10412503033876419	0.03499826416373253
0.3614199459552765	0.33429133892059326	0.057522911578416824	0.037745896726846695
0.3059060275554657	0.3095122277736664	0.11535807698965073	0.06063495948910713
0.389807790517807	0.33254319429397583	0.07736939191818237	0.023220423609018326
0.3681870698928833	0.31066200137138367	0.06964819133281708	0.028490431606769562
0.40965384244918823	0.17452211678028107	0.08566289395093918	0.059152647852897644
0.34031376242637634	0.24646194279193878	0.126172736287117	0.03791927918791771
0.5496981739997864	0.20045481622219086	0.07648011296987534	0.023982595652341843
0.27185848355293274	0.32253897190093994	0.03224486857652664	0.04942768067121506
0.3882106840610504	0.15196533501148224	0.1267552226781845	0.05690678209066391
0.34512510895729065	0.3234901428222656	0.10751988738775253	0.040395740419626236
0.3371334969997406	0.3850651681423187	0.04783695191144943	0.01369659136980772
0.334820032119751	0.31499147415161133	0.12025091797113419	0.029546819627285004
0.41562122106552124	0.29078030586242676	0.0587453655898571	0.030798327177762985
0.4151621460914612	0.23272454738616943	0.11184022575616837	0.048234179615974426
0.2515977621078491	0.568722128868103	0.030601518228650093	0.017718572169542313
0.1936744749546051	0.5750947594642639	0.03147587180137634	0.020455993711948395
0.2098037749528885	0.43970152735710144	0.03603360801935196	0.05513875186443329
0.1475512534379959	0.5109898447990417	0.0524430051445961	0.03752925619482994
0.334731787443161	0.513279139995575	0.03704681992530823	0.01826382614672184
0.1077505350112915	0.47439998388290405	0.008088191039860249	0.037323735654354095
0.21246957778930664	0.5372817516326904	0.03713620454072952	0.032661695033311844
0.19400334358215332	0.6228595972061157	0.02960694022476673	0.027447514235973358
0.1942853480577469	0.6032893657684326	0.013675815425813198	0.009847071021795273
0.1594468504190445	0.6413867473602295	0.038781553506851196	0.01906670816242695
0.21258947253227234	0.5522761344909668	0.022813446819782257	0.02450515143573284
0.21279262006282806	0.5350386500358582	0.040748585015535355	0.041797541081905365
0.23756326735019684	0.5768871903419495	0.034889161586761475	0.01725173182785511
0.1878722459077835	0.5604230761528015	0.03656390309333801	0.023297352716326714
0.23355640470981598	0.32669198513031006	0.056087758392095566	0.07086851447820663
0.21053794026374817	0.35262539982795715	0.08719246834516525	0.04590121656656265
0.35519644618034363	0.4400579035282135	0.04559831693768501	0.02691086009144783
0.1380258947610855	0.43544769287109375	0.01595544070005417	0.049620371311903
0.22013777494430542	0.4403895437717438	0.04162593185901642	0.04526577889919281
