he	her	me	it
0.005310668144375086	0.06016424298286438	0.0035498884972184896	0.00015972540131770074
0.00474908109754324	0.01790132187306881	0.0030184579081833363	0.00034504084032960236
0.007726716343313456	0.031848594546318054	0.001354260602965951	0.00039802241371944547
0.0029907035641372204	0.040212105959653854	0.0039808545261621475	0.0001340630406048149
0.0012647771509364247	0.008110696449875832	0.0005560438148677349	0.00017180350550916046
0.016631392762064934	0.15441615879535675	0.006410994566977024	0.000954513787291944
0.005660791881382465	0.09977921843528748	0.010195617564022541	0.0004427013045642525
0.0036646779626607895	0.048879895359277725	0.00208890694193542	0.00019842731126118451
0.009548047557473183	0.12951599061489105	0.008077182807028294	0.0005450447788462043
0.00645073689520359	0.07261316478252411	0.004692514427006245	0.0005506271845661104
0.0019518024055287242	0.03305533528327942	0.0028013153932988644	0.0001814669813029468
0.001693827798590064	0.02479395642876625	0.0008781564538367093	7.724199531367049e-05
0.004395769443362951	0.04340435191988945	0.0006800303817726672	7.855334115447477e-05
0.005661606788635254	0.18861506879329681	0.02650194615125656	0.000519793713465333
0.01646607182919979	0.012152022682130337	0.0022490303963422775	0.0005207590875215828
0.004693267401307821	0.03458515182137489	0.0017051922623068094	0.00017670549277681857
0.010272743180394173	0.027166444808244705	0.003209448652341962	0.0003405651659704745
0.003413126105442643	0.11947346478700638	0.0035121464170515537	0.0002325391978956759
0.004234084393829107	0.051294635981321335	0.0016960524953901768	0.00024325698905158788
0.001353980042040348	0.047721244394779205	0.001200351631268859	0.00014358924818225205
0.0024825483560562134	0.025647075846791267	0.000988574931398034	0.00010560719965724275
0.01328396238386631	0.01620868779718876	0.004224999342113733	0.0007349233492277563
0.0046253809705376625	0.031364914029836655	0.0014318926259875298	8.947366586653516e-05
0.004013013560324907	0.06246427074074745	0.001939804176799953	0.00021649233531206846
0.0037641343660652637	0.002919580787420273	0.0006233290187083185	0.00026062646065838635
0.010438189841806889	0.036327946931123734	0.0024380579125136137	0.00027225996018387377
0.00846913829445839	0.06049415096640587	0.002421760465949774	0.0003551708650775254
0.0065579465590417385	0.035679444670677185	0.0013554890174418688	0.00015738642832729965
0.002027809154242277	0.03012830764055252	0.00209796498529613	0.00015329955203924328
0.011238119564950466	0.16257645189762115	0.013250228948891163	0.000468858634121716
0.005266602151095867	0.012826270423829556	0.0029347517993301153	0.00022752686345484108
0.0011939752148464322	0.019262654706835747	0.0008822951349429786	0.0003098423476330936
0.0019824663177132607	0.02553659677505493	0.0019678266253322363	0.00015637549222446978
0.0063432687893509865	0.038322143256664276	0.002073760610073805	0.0001569882733747363
0.004310588352382183	0.02783391810953617	0.0024905456230044365	0.0005983765586279333
0.012623406946659088	0.3084181547164917	0.010523859411478043	0.0007355387206189334
0.004161491524428129	0.09881365299224854	0.0033314640168100595	0.00024669745471328497
0.003173614153638482	0.043727077543735504	0.0013828524388372898	0.00019369069195818156
0.013284891843795776	0.03175751492381096	0.0057739499025046825	0.00031163677340373397
0.0035217851400375366	0.052729714661836624	0.0036928271874785423	0.00042457488598302007
0.010314997285604477	0.03288883715867996	0.00835949182510376	0.0008954028598964214
0.007552670780569315	0.06917569786310196	0.0029753446578979492	0.00047299094148911536
0.004221136681735516	0.04777870699763298	0.002770032035186887	0.00012530740059446543
0.0045300559140741825	0.021769894286990166	0.0020556659437716007	0.00015631159476470202
0.02030261978507042	0.04353392496705055	0.007051466964185238	0.0007637928356416523
0.001673671300522983	0.039591435343027115	0.004184782970696688	0.0003782625135499984
0.01192395854741335	0.014353824779391289	0.0019756555557250977	0.0006824037991464138
0.007014177273958921	0.02981387823820114	0.0033694985322654247	0.00027589924866333604
0.0027497378177940845	0.007161504123359919	0.0007029175758361816	0.00019836232240777463
0.003832288086414337	0.07203822582960129	0.0030504984315484762	0.0003243028186261654
0.01283171959221363	0.007366500329226255	0.0027543408796191216	0.0008538931142538786
0.0021605626679956913	0.025060301646590233	0.001994028687477112	0.0001723943423712626
0.016736282035708427	0.014586345292627811	0.0021760540548712015	0.00032903545070439577
0.0007212092750705779	0.001885188277810812	0.00014135890523903072	4.754187830258161e-05
0.006289946846663952	0.2040686160326004	0.01720482110977173	0.0005511483759619296
0.007248713169246912	0.1023259088397026	0.01492756325751543	0.00034935795702040195
0.008081229403614998	0.05369684472680092	0.004622990265488625	0.00042760869837366045
0.0062320600263774395	0.05626356601715088	0.0025380963925272226	0.0005517253885045648
0.005356064531952143	0.11715429276227951	0.014387531206011772	0.00037629439611919224
0.00960597675293684	0.10469841957092285	0.026639558374881744	0.000911110604647547
0.005999115761369467	0.06486570090055466	0.003626398276537657	0.0003209073329344392
0.0035314185079187155	0.03824308514595032	0.0021340595558285713	0.00012625129602383822
0.00463508116081357	0.0937223881483078	0.007005889434367418	0.0009717030334286392
0.004211409483104944	0.06136409565806389	0.00438969349488616	0.0002619095321279019
0.003752144519239664	0.06574303656816483	0.0035792558919638395	0.0004404187493491918
0.0032061601523309946	0.020966850221157074	0.0013300213031470776	9.59470053203404e-05
0.00360101112164557	0.06005607545375824	0.007607972715049982	0.00028336868854239583
0.017273304983973503	0.010478907264769077	0.002693835413083434	0.0009003963205032051
0.0046792784705758095	0.15376873314380646	0.0048120575957000256	0.00021035790268797427
0.008305836468935013	0.05134737119078636	0.004152132198214531	0.00028945988742634654
