he	her	me	it
0.02298092655837536	0.011473977006971836	0.013160614296793938	0.0014871018938720226
0.03575534746050835	0.08141761273145676	0.009702007286250591	0.003697048407047987
0.039615947753190994	0.14633439481258392	0.020703241229057312	0.0021672334987670183
0.028712868690490723	0.01082660537213087	0.04907967150211334	0.0021844275761395693
0.03906400129199028	0.039538707584142685	0.01570873335003853	0.002636847784742713
0.03706697002053261	0.06881740689277649	0.02029205858707428	0.0020125736482441425
0.029995687305927277	0.1619221270084381	0.005079842172563076	0.0025098451878875494
0.04556870460510254	0.04016485810279846	0.02340545319020748	0.0019952168222516775
0.04913744330406189	0.1330687254667282	0.008602184243500233	0.0025965943932533264
0.034225061535835266	0.020735658705234528	0.02252850867807865	0.0016048346878960729
0.03296486288309097	0.019837941974401474	0.02876831591129303	0.0012430864153429866
0.07589606940746307	0.06896267831325531	0.034144602715969086	0.002718104748055339
0.02742054872214794	0.007210042327642441	0.016384195536375046	0.002115491544827819
0.032780155539512634	0.009995290078222752	0.013599279336631298	0.0030349506996572018
0.04242803156375885	0.09213005751371384	0.029036756604909897	0.003286759601905942
0.016205398365855217	0.0036807660944759846	0.039109967648983	0.004029013682156801
0.048047684133052826	0.011637263931334019	0.013855929486453533	0.0032526766881346703
0.03922076150774956	0.03803214058279991	0.02345225028693676	0.0031462886836379766
0.04655875638127327	0.08263092488050461	0.00746211688965559	0.0038140162359923124
0.032232943922281265	0.013742056675255299	0.026290932670235634	0.0023793571162968874
0.04795349761843681	0.07671260833740234	0.015734760090708733	0.003520067548379302
0.03067695163190365	0.008218621835112572	0.025398418307304382	0.0026531540788710117
0.02926279790699482	0.006732895039021969	0.029614713042974472	0.001906161429360509
0.07417472451925278	0.021260375156998634	0.03803238272666931	0.005034663248807192
0.010445007123053074	0.0008623238536529243	0.0124357920140028	0.0009614608134143054
0.011946581304073334	0.0006267151911742985	0.009776623919606209	0.0011303969658911228
0.022821323946118355	0.009260728023946285	0.01936858519911766	0.0018607383826747537
0.01174120046198368	0.002100706333294511	0.03168894350528717	0.0014649142976850271
0.02451375685632229	0.0032928355503827333	0.014349045231938362	0.0017526376759633422
0.012632793746888638	0.0074980603531003	0.009780223481357098	0.0020086001604795456
0.013280928134918213	0.000789281097240746	0.007359392940998077	0.0009194185258820653
0.016018344089388847	0.0015815931838005781	0.01533565204590559	0.0017603592714294791
0.01902518980205059	0.007816489785909653	0.00914338044822216	0.002815837040543556
0.011365169659256935	0.0018406851449981332	0.01338798925280571	0.002190576633438468
0.01086826715618372	0.001366216572932899	0.015913499519228935	0.0012614420847967267
0.020393215119838715	0.0027338408399373293	0.022331705316901207	0.0024818459060043097
0.01584431156516075	0.0016422737389802933	0.006734191905707121	0.0013780086301267147
0.017447693273425102	0.0020637018606066704	0.005155423190444708	0.0012718325015157461
0.04266129434108734	0.00931559968739748	0.02140626311302185	0.0016300741117447615
0.01325767021626234	0.0014988641487434506	0.028430277481675148	0.0015661419602110982
0.03232955560088158	0.0038834165316075087	0.010366706177592278	0.0014967222232371569
0.021147072315216064	0.008501655422151089	0.01665724813938141	0.0019540393259376287
0.01868264377117157	0.0022468366660177708	0.0065368846990168095	0.0012800131225958467
0.022204086184501648	0.0019829089287668467	0.014848766848444939	0.0014432608149945736
0.027614587917923927	0.005406709387898445	0.010477062314748764	0.0024580371100455523
0.015165549702942371	0.001688251388259232	0.012563470751047134	0.0015174460131675005
0.02015230804681778	0.0024670949205756187	0.020953485742211342	0.0010294023668393493
0.03117399662733078	0.002459298586472869	0.019945411011576653	0.0020824186503887177
0.022603215649724007	0.006548677105456591	0.019601060077548027	0.0018693777965381742
0.03319805487990379	0.014054668135941029	0.014157884754240513	0.003443466266617179
0.038162700831890106	0.09212546050548553	0.02917599491775036	0.0027247092220932245
0.019387779757380486	0.008242364041507244	0.03903327137231827	0.003924060147255659
0.03237650915980339	0.007824600674211979	0.0166816134005785	0.002815504092723131
0.030649777501821518	0.04644395038485527	0.02015070989727974	0.002506377175450325
0.04261532053351402	0.08209110051393509	0.009450551122426987	0.003553541377186775
0.02757326327264309	0.01247513759881258	0.02388153038918972	0.002002635272219777
0.03931352123618126	0.09893225133419037	0.011861339211463928	0.0034522563219070435
0.03357141837477684	0.01100955531001091	0.02392134629189968	0.002943941857665777
0.026163334026932716	0.011047045700252056	0.03394380211830139	0.0016403250629082322
0.06053972616791725	0.017205504700541496	0.03977697715163231	0.004055342171341181
0.015124627389013767	0.0009491713717579842	0.012030727230012417	0.0008912414195947349
0.015450909733772278	0.0011555681703612208	0.017571117728948593	0.0008713722927495837
0.03582378849387169	0.0053665731102228165	0.024909835308790207	0.002690742025151849
0.015151496045291424	0.002042844658717513	0.03753754124045372	0.001796620897948742
0.014863251708447933	0.000684715632814914	0.01751827634871006	0.0011470542522147298
0.0221117977052927	0.006435142830014229	0.020226553082466125	0.0020219541620463133
0.020930442959070206	0.002478565089404583	0.012179384008049965	0.0007223523571155965
0.026321368291974068	0.002041877480223775	0.023443205282092094	0.0014131800271570683
0.027269231155514717	0.006094707641750574	0.016826318576931953	0.0027364070992916822
0.022056328132748604	0.003416889114305377	0.030307520180940628	0.0017590071074664593
0.013708849437534809	0.0013576298952102661	0.034072451293468475	0.0012487878557294607
0.021806135773658752	0.0026970391627401114	0.03481139615178108	0.0027076401747763157
0.015432978980243206	0.0025456889998167753	0.008723106235265732	0.0010985383996739984
0.01566978730261326	0.008674687705934048	0.008025800809264183	0.0008871872560121119
0.028564466163516045	0.019957421347498894	0.024912197142839432	0.0014344081282615662
0.021229196339845657	0.006645322311669588	0.05305090546607971	0.0009601427591405809
0.02401190623641014	0.017258713021874428	0.010348021052777767	0.001098889159038663
0.022501349449157715	0.015529151074588299	0.018587997183203697	0.001314750756137073
0.019176462665200233	0.0031794237438589334	0.005368947517126799	0.0008125790045596659
0.015493214130401611	0.005875375587493181	0.022335316985845566	0.001078390167094767
0.027246640995144844	0.025184670463204384	0.015051107853651047	0.0012492728419601917
0.019776983186602592	0.007166861556470394	0.021047499030828476	0.0009732724283821881
0.019012194126844406	0.007094808388501406	0.023975001648068428	0.00087404390797019
0.03343893587589264	0.007357429713010788	0.03092450462281704	0.0014713202835991979
0.010982824489474297	0.0011880140518769622	0.010020553134381771	0.001348814694210887
0.01017766259610653	0.000562765751965344	0.009128767997026443	0.0011493648635223508
0.024209657683968544	0.009133506566286087	0.02182583697140217	0.0023751307744532824
0.012140928767621517	0.0031648166477680206	0.04053817316889763	0.0012625404633581638
0.018828852102160454	0.0013843273045495152	0.01245953980833292	0.0015455206157639623
0.013973045162856579	0.007304756436496973	0.016118736937642097	0.0017666035564616323
0.01208296325057745	0.0012164028594270349	0.006874361075460911	0.0013629882596433163
0.0173601433634758	0.0019161776872351766	0.018445802852511406	0.00144062505569309
0.016499260440468788	0.003981687128543854	0.009594429284334183	0.0019924959633499384
0.015516180545091629	0.0024443725124001503	0.016521424055099487	0.0015604757936671376
0.010751343332231045	0.00160157959908247	0.01914551481604576	0.0011406091507524252
0.018726319074630737	0.00234285369515419	0.02789665386080742	0.0017717814771458507
0.01579771377146244	0.0011048235464841127	0.009193241596221924	0.0022401788737624884
0.017587661743164062	0.0008299262262880802	0.014074912294745445	0.00140575401019305
0.03791891783475876	0.004311692900955677	0.030387455597519875	0.002719702199101448
0.012729463167488575	0.0010446044616401196	0.026475366204977036	0.0023895653430372477
0.02705490030348301	0.0011526322923600674	0.018131446093320847	0.001767165376804769
0.02364853210747242	0.004636900499463081	0.012879813089966774	0.001485824934206903
0.01657586731016636	0.0009878245182335377	0.00546773849055171	0.0013840891188010573
0.03126295655965805	0.0011397473281249404	0.017255334183573723	0.002144562778994441
0.02150367759168148	0.0017428487772122025	0.015961213037371635	0.0030538486316800117
0.023465795442461967	0.002273035002872348	0.02112744376063347	0.0020840794313699007
0.01097310334444046	0.0010889479890465736	0.0248187817633152	0.0013605556450784206
0.02076013945043087	0.0007673842483200133	0.029299434274435043	0.002465667203068733
