在“接着她又分析自己——她觉得她自己的思想，和她现在的生活和所处的地位是完全相反”这句话中，自己指的是	f:0.5008675000307639	m:0.4991324999692362
在“她屡次问自己”这句话中，自己指的是	f:0.5018501793337815	m:0.4981498206662185
在“说：“骂我们就是骂自己。”这句话中，自己指的是	f:0.49994133412864905	m:0.500058665871351
在“她怕自己”这句话中，自己指的是	f:0.5016397924045135	m:0.49836020759548655
在“她问自己”这句话中，自己指的是	f:0.5032967298310717	m:0.4967032701689283
在“这要问自己”这句话中，自己指的是	f:0.4999847561121034	m:0.5000152438878965
在“然而，如果跟这个相反，到底是什么态度完全取决于自己”这句话中，自己指的是	f:0.49999426305294065	m:0.5000057369470594
在“她谈到自己”这句话中，自己指的是	f:0.5026426963290782	m:0.49735730367092174
在“不定的身份之中，可以有无限不同的名称来命名，但这身份的可见性取决于自己”这句话中，自己指的是	f:0.49999144673347556	m:0.5000085532665244
在“不论演什么，她总表现自己，永远只表现她自己”这句话中，自己指的是	f:0.5009260167024739	m:0.49907398329752606
在““噢，但愿妈妈多控制自己一些吧”这句话中，自己指的是	f:0.5000153332948637	m:0.49998466670513636
在“尽管这个念头让自己也感到害怕，尽管她知道说出这番话会让自已的感情变得无比脆弱，”这句话中，自己指的是	f:0.5000163763761462	m:0.4999836236238538
在“这使自己也感到点有失体统，而又不能不顺着语气儿骂下去”这句话中，自己指的是	f:0.49996121227749024	m:0.5000387877225099
在“她的歌唱太像自己了”这句话中，自己指的是	f:0.500693946631226	m:0.4993060533687741
在“便笑道：“这样罢，以后每逢三天，就给你来一封信，这信让自己写，她要有什么事委屈，一定会写信告诉你的”这句话中，自己指的是	f:0.4998981952681305	m:0.5001018047318696
在“若是让自己去买，她可绝对地不能买这么多，也不就是红花吗”这句话中，自己指的是	f:0.5002851038862226	m:0.49971489611377734
在“绮霞走时自己同三妹、翠环都哭过一场”这句话中，自己指的是	f:0.4999992102384567	m:0.5000007897615433
在“她了解自己的”这句话中，自己指的是	f:0.5014354696174141	m:0.4985645303825859
在“接着她又分析自己——她觉得她自己的思想，和她现在的生活和所处的地位是完全相反的”这句话中，自己指的是	f:0.5005735454427906	m:0.49942645455720935
在“当她确是自己的时候，她回想过去，决无悲伤与悔恨，只是愤怒慧反复地自己分析”这句话中，自己指的是	f:0.50148883021928	m:0.49851116978072
在“有几份礼物是属于自己的，但是她做得很好，她等到每一个孩子都收到了礼物，才把自己的”这句话中，自己指的是	f:0.5006624903378333	m:0.4993375096621667
在“他告诉自己答应苏小姐明天去望病，问她去不去”这句话中，自己指的是	f:0.4944377154057808	m:0.5055622845942191
在“她只是做自己罢了”这句话中，自己指的是	f:0.5008943965432177	m:0.49910560345678234
在“迟早她不得不结束自己”这句话中，自己指的是	f:0.5004118232987882	m:0.49958817670121175
在“姑娘可以忘记自己，不再扮演这类角色”这句话中，自己指的是	f:0.5000331401824466	m:0.4999668598175534
在“她哭自己，也哭普天下一切希望都已成为泡影的人们”这句话中，自己指的是	f:0.5026672974525307	m:0.4973327025474693
在“凯丽告诉自己，她不是因为寒冷而颤抖，而是因为能在那座大房子里进餐过于兴奋”这句话中，自己指的是	f:0.5000474303959378	m:0.49995256960406226
在“你问问自己，她干了些什么事”这句话中，自己指的是	f:0.5001454502303103	m:0.4998545497696897
在“金嫣了解自己，她的爱是抽象的，却更是磅礴的，席卷的，包裹的，母老虎式的”这句话中，自己指的是	f:0.5003489106327195	m:0.49965108936728064
在“在一袭白衣之下，她在体会自己，并且在脖子上预感到刀锋的锐利”这句话中，自己指的是	f:0.5014389564603238	m:0.4985610435396762
在“这里有一位满身灰尘的年老的教堂领座人，她只供养自己，并觉得这就够她操心费神的”这句话中，自己指的是	f:0.5002900361689463	m:0.4997099638310538
在“她恨自己，恨她的丈夫，恨天赐；世界上再没有爱”这句话中，自己指的是	f:0.5040010104896967	m:0.49599898951030325
在“雏子喜欢谈自己，我则喜欢听她说”这句话中，自己指的是	f:0.5001339316336071	m:0.4998660683663929
在“她可以想象自己，浑身重孝，她那红喷喷的脸上可戴不了孝…”这句话中，自己指的是	f:0.5026181249943356	m:0.49738187500566444
在“故事的主人公是自己，而发生的地点是托基”这句话中，自己指的是	f:0.49996593594556354	m:0.5000340640544364
在“她问自己，而她自己的意识里是有一个答案的”这句话中，自己指的是	f:0.5009528983023602	m:0.4990471016976399
在“她在惩罚自己，钱大概都化作杯中物下肚了。”这句话中，自己指的是	f:0.500763549807192	m:0.49923645019280805
在“既然这间原始的办公室属于自己，除了病人任何人都禁止入内，有必要各方面都很隐蔽，可最麻烦的”这句话中，自己指的是	f:0.4998787939572234	m:0.5001212060427765
